CUSTOMER_ID,FIRST_NAME,LAST_NAME,EMAIL,PHONE,DATE_OF_BIRTH,GENDER,ADDRESS_LINE1,ADDRESS_LINE2,CITY,STATE,POSTAL_CODE,COUNTRY,CUSTOMER_SEGMENT,REGISTRATION_DATE,IS_ACTIVE,LOYALTY_TIER
CUS-103515B8B23,Robin,Vasquez,nowens@example.org,(580)866-4707x03850,1995-10-12,Prefer Not to Say,529 Taylor Heights Apt. 074,,East Rachaelview,AK,89026,US,Consumer,2025-06-05 09:18:13.033862,True,Platinum
CUS-11EBDDF90A7,Ryan,Harrington,william67@example.com,(859)506-2003,1996-03-28,Male,646 Justin Mission Suite 597,,North Alexandra,IL,77450,US,Corporate,2024-10-09 03:25:13.929158,True,Platinum
CUS-72D1707C6BC,Ashley,Washington,megan91@example.com,+1-486-809-9550x493,1994-05-13,Female,3223 Barry Courts Apt. 128,,Lake Michelleville,MA,81230,US,Corporate,2025-01-10 04:32:52.197149,True,Silver
CUS-9544E17E995,Sarah,Perez,smithcharles@example.net,762.823.9847x422,1990-08-02,Non-Binary,88822 Shannon Row Suite 058,,Carloshaven,AR,50887,US,Corporate,2022-12-22 15:23:53.138191,True,Bronze
CUS-384E8D942C8,Vanessa,Gonzalez,barbara56@example.com,699.884.6058x679,1957-09-05,Male,97236 Brent Plains,Apt. 926,South Richardtown,CT,55380,US,Consumer,2025-01-07 12:50:23.818174,True,Platinum
CUS-F5C782AF436,Rachel,Oconnor,vtapia@example.com,+1-286-255-5751x24764,1948-10-29,Prefer Not to Say,8682 Vega Knolls Apt. 665,Suite 512,West Michelle,KS,09507,US,Small Business,2023-02-23 07:25:50.569104,True,Gold
CUS-3DD54D84CA1,Brianna,Kennedy,adam33@example.net,(586)208-3570x17036,2001-02-03,Female,2386 Glenn Union Suite 089,,North Tonya,WI,36936,US,Corporate,2025-05-19 12:26:33.210046,True,Silver
CUS-D029EBD6639,Jason,Contreras,silvaryan@example.org,+1-379-579-7245x284,1968-05-17,Male,045 Steven Knoll Suite 748,,New Marcbury,OK,33428,US,Enterprise,2025-04-07 07:07:17.557762,True,Silver
CUS-D24FA8CE0CB,Pamela,Silva,taylortoni@example.org,(494)742-0315,1978-05-01,Prefer Not to Say,3420 Cole Summit,,Ortegafort,LA,70308,US,Small Business,2024-11-30 18:10:24.874923,False,Platinum
CUS-E8084D9F497,Michael,Diaz,douglascarl@example.com,001-648-323-0882x9586,1981-06-23,Female,32605 Moran Throughway,Suite 276,Carterhaven,IL,13432,US,Enterprise,2023-09-19 15:05:05.792630,True,Silver
CUS-65C0312B312,Scott,Lyons,lpowell@example.org,+1-715-618-1788x24265,1971-08-20,Male,2327 Jeffrey Mountains,,South Colleenshire,AK,20358,US,Consumer,2025-10-11 13:26:52.843510,False,Platinum
CUS-0C4DD8F4A2B,Jeremy,Shelton,johnsonlisa@example.com,848-970-8477x95417,1965-04-24,Male,818 Megan Summit,,South Willie,MI,76940,US,Enterprise,2025-12-13 16:57:35.598026,True,Bronze
CUS-21577D1561D,Troy,Brown,mike96@example.org,(283)984-8876x3802,1970-08-24,Prefer Not to Say,96121 Crystal Isle,,New Natalieside,CT,20776,US,Consumer,2021-11-09 16:22:56.393767,True,Bronze
CUS-E3BAAF40BC6,Deborah,Fernandez,yboone@example.org,520.970.6690x10792,1994-08-19,Prefer Not to Say,8933 Whitehead Pass,,Stanleymouth,PW,06559,US,Corporate,2026-03-04 22:02:53.264291,True,Silver
CUS-014CABB2114,Leslie,Fisher,steve96@example.net,001-333-755-7077x3123,1966-04-11,Male,570 Martinez Course,Suite 993,Jenniferview,KS,06361,US,Small Business,2022-09-30 05:14:44.397741,True,Platinum
CUS-BB6E164C843,Tina,Medina,bonillalarry@example.com,801.323.5036x8715,1992-05-20,Male,9780 Jesse Hollow Suite 568,,Josefort,OK,38963,US,Enterprise,2023-02-02 08:54:24.746647,True,Platinum
CUS-8C143784FC0,Kathleen,Hall,bswanson@example.com,9165329573,2000-04-03,Female,757 Carolyn Squares Apt. 731,,Nixonborough,VT,05448,US,Small Business,2021-08-28 13:27:50.615541,True,Bronze
CUS-8F2F5B8D80A,Maria,Rivera,sandra42@example.org,624.516.5185,1982-04-08,Male,73446 Fletcher Loaf Apt. 159,,Amyland,PW,82697,US,Small Business,2022-03-20 22:05:14.405025,True,Gold
CUS-1FB543B477D,Joy,Mclean,colemanscott@example.com,3226181698,2001-09-06,Prefer Not to Say,44760 Roth Ford,,Cochranport,AK,96962,US,Corporate,2023-12-20 09:08:35.889530,True,Bronze
CUS-98CF546B3FF,Brittany,Ball,amandaroberts@example.net,830.426.5099,1952-11-16,Non-Binary,6771 Fritz Loop,,Cisnerostown,DC,41585,US,Consumer,2026-07-06 17:07:49.013828,True,Gold
CUS-B85DA8AF93D,Rose,Ramirez,taylormelinda@example.org,(934)899-8013,1980-06-01,Male,5901 Lin Ridges Apt. 524,Suite 614,Anthonyburgh,IL,32654,US,Small Business,2025-04-07 02:38:57.787564,True,Bronze
CUS-485ECC1C0F0,Michael,Ellis,bvelez@example.com,(860)518-6372,1949-09-20,Non-Binary,695 Aguilar Estate Apt. 776,,Lisaport,PA,06396,US,Consumer,2025-06-01 08:07:13.085050,True,Silver
CUS-3107DA8AA80,Sara,Novak,aaron25@example.com,434-544-8672,1981-08-11,Female,3314 Hill Street Apt. 574,,East Michael,DE,34673,US,Corporate,2021-08-31 10:56:31.407996,True,Platinum
CUS-D1FF951B7CA,Brianna,Fox,ulawrence@example.org,920-940-9543,1986-07-10,Female,83085 Brian Stream Suite 314,,New Christopher,CO,09010,US,Corporate,2025-01-05 23:46:24.781228,True,Gold
CUS-6AF5A7D8525,Ryan,Nichols,crystallandry@example.org,481.787.1096x8564,1993-06-23,Prefer Not to Say,8026 John Valleys,Apt. 542,North Richard,AR,24708,US,Consumer,2022-10-14 00:25:11.659890,True,Platinum
CUS-B644D4D7EB8,Jackson,Shaw,tiffany50@example.net,722-341-1420x66701,1961-08-31,Prefer Not to Say,16633 David Walk,,West Benjamin,MD,30923,US,Consumer,2022-07-05 18:05:33.178510,True,Gold
CUS-818FD2DEEDA,Brenda,Lopez,brandongray@example.net,6195011348,1959-08-15,Prefer Not to Say,32528 Moses Crescent,,East John,PA,33814,US,Consumer,2025-11-16 14:47:11.879549,True,Platinum
CUS-2B2584617B2,Michelle,Shelton,david42@example.net,(544)697-6024x9866,1956-06-26,Male,953 Christensen Roads,Suite 349,Gregoryfort,MP,30916,US,Corporate,2023-03-18 19:47:29.794071,True,Bronze
CUS-1E9A2D53B73,Mary,Davis,wendyholden@example.com,(859)814-7625x380,1964-06-10,Male,5336 Moore Wells Suite 466,Suite 353,Martinezshire,OH,44945,US,Consumer,2023-04-25 13:30:49.075798,True,Platinum
CUS-2BE65F54C31,Eric,Harris,lsnyder@example.org,515-671-2763x8354,1971-06-01,Female,639 Robert Courts Suite 824,,Lawrencebury,RI,80247,US,Consumer,2025-04-09 13:00:18.577343,True,Silver
CUS-8B2273B1DCA,Katherine,Cobb,perrymichael@example.org,+1-981-416-8371x03073,1969-06-11,Prefer Not to Say,201 Herrera Manors Suite 808,,South Jessica,OK,27764,US,Enterprise,2025-04-17 01:10:41.735278,True,Bronze
CUS-C2503444DBE,Tiffany,Werner,lbowers@example.com,001-576-325-4292x64563,1974-07-07,Non-Binary,36948 Victoria Creek Apt. 664,Suite 196,Mayotown,MT,89882,US,Consumer,2022-02-14 11:01:46.657167,True,Silver
CUS-BAF7FA5ED68,Jeffrey,Murphy,johnsonstephanie@example.org,(659)201-6399,1993-07-03,Non-Binary,33443 Lowery Manor,,Douglasborough,TX,36366,US,Small Business,2025-12-23 00:30:35.708419,True,Gold
CUS-6ED08F366F0,Craig,Williams,christopher01@example.com,393.201.4811x6049,1948-07-12,Prefer Not to Say,202 Castaneda Crest Suite 801,,East Kellyville,PR,26790,US,Enterprise,2024-03-14 02:41:26.073915,True,Silver
CUS-BB54D6D75EB,Paula,Michael,angela20@example.org,231-360-7917x91386,1965-12-09,Non-Binary,17132 Brandi Inlet Apt. 247,Apt. 288,West Christopherberg,MP,70443,US,Small Business,2022-10-27 23:21:56.201657,True,Gold
CUS-41627873E72,Crystal,Stewart,epeck@example.net,567.385.7646,1960-07-30,Non-Binary,74916 Kimberly Heights,,East Darlene,DE,46160,US,Consumer,2023-10-30 20:38:37.796643,True,Gold
CUS-70AF1AB0950,Brandon,Mckinney,morajeff@example.org,(996)626-1684x55252,2001-10-26,Prefer Not to Say,54717 Meyer Knolls,,Myersport,NY,75239,US,Corporate,2022-12-14 16:30:27.368368,True,Gold
CUS-401302DB7E2,Carla,Zavala,woodbrittany@example.net,001-456-975-6355x842,1985-09-26,Female,2662 Sullivan Burg,,Patricktown,NJ,03457,US,Corporate,2026-06-10 16:57:18.388473,True,Bronze
CUS-F2CA8544125,Christopher,Trevino,daniel30@example.com,262.640.8710x06689,2007-10-18,Male,2820 Russell Fields,,North Michaelburgh,DC,30564,US,Corporate,2024-11-06 03:04:57.780046,True,Gold
CUS-415B6547C72,Earl,Thompson,justinherrera@example.com,628-935-9994x00410,1983-09-02,Female,51135 Margaret Trail,Suite 357,East Katie,NC,78102,US,Consumer,2022-04-01 02:10:35.260898,True,Gold
CUS-6029E2311E4,Margaret,Moody,oroberts@example.net,+1-257-680-9783x02801,1951-12-24,Female,534 Christina Well Apt. 814,,Terrencechester,AS,60025,US,Corporate,2022-03-10 23:12:46.028074,True,Bronze
CUS-8ABC33385ED,Nicole,Anderson,thompsondarlene@example.net,+1-293-506-3578,1974-10-22,Male,213 King Garden,,Carlsontown,MD,44008,US,Enterprise,2022-12-21 18:23:21.514159,True,Platinum
CUS-44240A45055,Susan,Melendez,brittany40@example.net,001-842-290-6969x04528,1969-04-20,Non-Binary,5673 Shaun Groves,Suite 701,Floresmouth,MT,12721,US,Small Business,2024-04-17 22:04:11.284655,True,Gold
CUS-48AAD92FCC3,Robert,Castro,briana80@example.org,(830)684-3769x929,1962-07-03,Prefer Not to Say,2508 Leonard Garden Apt. 423,,Williamton,KY,10988,US,Corporate,2026-03-01 08:25:00.124293,True,Platinum
CUS-A2E54FC4BE3,David,Rodriguez,matthew69@example.org,485-657-4906x27960,1955-11-25,Non-Binary,33329 Lowe Highway Suite 231,,Danielleberg,NC,51209,US,Enterprise,2023-10-21 17:17:49.970181,True,Silver
CUS-A7D3966159E,Joshua,Buck,cassielong@example.net,+1-291-672-1742x922,1951-01-06,Male,215 Brittany Lodge Suite 937,,South Jeffreyberg,GU,47025,US,Enterprise,2022-08-31 13:23:31.262132,True,Silver
CUS-64F1553D5A3,Teresa,Martinez,brendaporter@example.com,+1-250-322-0619,1981-11-06,Prefer Not to Say,59379 Miller Circle,,North Debbieburgh,VT,76754,US,Small Business,2025-04-16 02:06:55.030742,False,Silver
CUS-8FDF314F71D,Russell,Bennett,meaganbennett@example.net,+1-547-218-5594x07992,1963-07-13,Female,323 Suzanne Run Suite 781,,Martinport,NV,96696,US,Small Business,2024-10-09 04:36:59.451544,True,Bronze
CUS-90A3C356347,John,Smith,mendezsierra@example.com,791.217.7666,1967-03-30,Prefer Not to Say,612 Kristen Estate Apt. 578,,South Eileenton,FL,17808,US,Consumer,2022-12-21 22:53:34.583576,True,Platinum
CUS-33571FD2F75,Emily,Myers,ojohnson@example.com,+1-463-353-2237x1859,2000-04-12,Female,848 Gutierrez Parks Apt. 142,,Jameston,AK,98340,US,Consumer,2022-10-06 05:37:46.057598,True,Gold
CUS-F50F15C71AE,Maria,Mejia,ashleymedina@example.net,(831)832-4659,1984-02-16,Prefer Not to Say,8417 Laurie Parks,Suite 591,Paulahaven,DC,05906,US,Enterprise,2022-10-04 06:57:56.467613,True,Gold
CUS-EFFB20D09E7,Kimberly,Contreras,olsenlinda@example.org,001-466-642-6735x127,1965-06-08,Male,37565 Austin Loop Suite 878,Suite 962,West Lisa,OK,38246,US,Small Business,2022-01-02 10:14:30.061064,True,Platinum
CUS-A37339D7582,Maria,Smith,ugarrett@example.org,(992)896-5685x12062,1990-04-28,Male,350 Silva Forge,Suite 421,New Daniel,NE,86581,US,Enterprise,2025-01-26 22:27:21.149526,True,Platinum
CUS-55858521071,Adam,Hernandez,kellysnyder@example.net,001-204-957-9725x184,1947-01-22,Prefer Not to Say,982 Kelly Point,Apt. 337,Lake Brian,OK,92083,US,Enterprise,2023-05-23 00:11:28.464509,True,Platinum
CUS-D0D4E0E20B4,Levi,Robbins,xfreeman@example.net,306.436.3286x301,2001-03-07,Female,08484 Paul Glen,,East Victoria,IL,55926,US,Consumer,2025-01-17 19:32:13.715966,True,Gold
CUS-0C682F71AE6,Emma,James,sheenavazquez@example.net,(271)736-0549x4692,2003-04-27,Prefer Not to Say,013 Jose Land Apt. 935,,Port Denisetown,CA,14693,US,Small Business,2025-10-11 05:04:15.129944,False,Platinum
CUS-6ACD39B4B6C,Kelly,Rodriguez,kristin80@example.net,2386890441,1949-05-27,Male,56685 Gloria Village,Suite 381,Zacharyborough,NJ,41171,US,Small Business,2026-01-10 02:50:35.972273,True,Platinum
CUS-4D590237A3E,Michael,Williams,weberalexander@example.com,456.947.1778x40190,1995-04-28,Female,9883 Miles Mews,Apt. 158,Colemanhaven,NE,15288,US,Enterprise,2023-10-28 11:54:46.220793,True,Platinum
CUS-A924B8EEBAE,Ashley,Serrano,lgonzales@example.net,001-583-732-6170x505,1957-06-23,Male,819 Henderson Mill Apt. 853,,Stephaniebury,OR,86501,US,Small Business,2021-12-16 21:21:52.831472,True,Gold
CUS-7F55BEF1B2D,Kathleen,Martin,paulhopkins@example.org,975.580.1584x668,1945-10-20,Prefer Not to Say,28532 White Throughway,,Jordanside,AS,85350,US,Enterprise,2024-07-01 05:41:16.310079,True,Bronze
CUS-02DBF65F38F,Levi,Little,martindavid@example.net,(946)413-0873x089,2001-05-08,Female,738 Stephanie Underpass,Suite 771,Port Walterberg,MD,17313,US,Enterprise,2022-08-23 13:28:19.619119,True,Gold
CUS-A8425C31C2F,Timothy,Gordon,xgonzalez@example.net,4075121024,1964-02-17,Prefer Not to Say,3057 Duke Court Suite 199,Suite 165,Baileyfurt,MO,60172,US,Corporate,2024-12-30 19:21:09.519196,False,Gold
CUS-22EAA5CA188,Billy,Lynch,pwarren@example.org,940-509-5224x2653,2005-11-01,Prefer Not to Say,19143 Stephen Lake,,Timothybury,MT,07063,US,Consumer,2023-07-26 18:01:04.282167,True,Gold
CUS-B3868020971,Matthew,Kramer,millershirley@example.org,001-710-516-2600x8026,1987-09-16,Prefer Not to Say,9783 Lucas Parkways Apt. 571,,North Justin,MO,62366,US,Small Business,2025-05-05 16:31:30.755090,True,Platinum
CUS-E0575FF7F60,Loretta,Cruz,ymercer@example.com,+1-632-803-1726x65282,1979-06-22,Male,272 Smith Valleys Apt. 208,,Beckland,ME,87865,US,Consumer,2024-05-20 00:22:03.905266,True,Silver
CUS-B6F8AAB1745,Kristy,Flores,hansenmatthew@example.org,(871)563-0335,1969-07-24,Male,10009 Alicia Ranch,Apt. 187,Lake Adamport,PR,70191,US,Enterprise,2025-04-06 12:31:17.125076,True,Silver
CUS-951A32FED02,Glenn,Schneider,matthewcrane@example.org,389-529-0930x43766,1994-01-23,Non-Binary,80812 Emily Meadow Apt. 594,Suite 470,Rhondabury,CA,12071,US,Small Business,2026-05-14 16:43:10.606527,True,Gold
CUS-7D195FE5162,Michael,Kelley,emilyharmon@example.org,+1-367-639-7984x218,1954-05-07,Male,376 Holland Throughway Apt. 676,Suite 187,Sandersberg,TN,70070,US,Consumer,2021-09-18 17:25:50.939660,True,Silver
CUS-332A8FAEC27,Susan,Ortiz,ryanfox@example.net,+1-850-916-2762x92266,1977-12-17,Male,376 Stefanie Viaduct,,Garyside,PW,84495,US,Corporate,2024-03-30 22:17:44.011671,True,Gold
CUS-5CE0193C233,Patricia,Medina,fordbeverly@example.org,998-812-5597x77265,1964-03-16,Non-Binary,580 Johnson Cliffs,Suite 171,Riveraside,OR,25204,US,Small Business,2024-07-17 14:09:07.667694,False,Gold
CUS-4792EE662ED,Stephanie,Taylor,michelle51@example.net,+1-771-214-8600,1945-10-22,Female,4928 Hoffman Overpass,Suite 703,Port Donaldborough,AK,16687,US,Small Business,2024-05-22 19:04:23.234780,True,Platinum
CUS-9E8681E11F0,Natalie,Morgan,brownwilliam@example.net,4744290695,1955-09-28,Prefer Not to Say,9318 Patrick Canyon,,Port Stephanieborough,AK,18340,US,Corporate,2022-01-15 23:36:50.619034,True,Silver
CUS-B87C7BE48DD,Kristen,Conway,staylor@example.net,753.874.0571x446,1988-04-07,Female,0687 Michael Hollow Suite 534,,Jennyview,MS,86394,US,Consumer,2025-08-05 04:09:43.205175,True,Bronze
CUS-55276561194,Ana,Herrera,ggomez@example.org,+1-848-834-8358x62673,1997-10-25,Male,20775 Smith Pass Suite 326,,Lake Maria,KS,39923,US,Consumer,2023-09-05 16:01:20.281942,True,Gold
CUS-D19F4316BC9,Theresa,Jordan,michelle05@example.org,001-245-905-0928x46720,1957-12-12,Non-Binary,390 Griffin Streets,Suite 295,Cynthiastad,TN,82930,US,Enterprise,2022-10-02 11:46:01.215513,True,Gold
CUS-88F45B39C5D,Adam,Hart,browndevin@example.net,(615)502-0450x281,1967-03-03,Female,79433 Oliver Village,,Jacobville,DE,19144,US,Consumer,2026-05-18 22:13:36.520915,True,Bronze
CUS-68E14D7D9FF,Michael,Johnson,richardlopez@example.com,528-566-2510x857,1980-06-08,Female,4514 Davila Union Apt. 935,Apt. 174,Mariamouth,WV,90188,US,Corporate,2022-09-23 15:07:08.870961,True,Gold
CUS-8BAFD22AF30,Shawn,Johnson,ltaylor@example.net,467-333-7461,1987-08-09,Female,6264 Glenn Manors Apt. 848,Apt. 876,North Brianna,AR,56061,US,Consumer,2022-08-19 19:16:34.734198,True,Bronze
CUS-60F19CF24DC,Christopher,Collier,andrewanthony@example.net,+1-451-467-0450x599,2003-02-20,Male,3123 Harrington Views Apt. 485,Apt. 420,West Cathy,IA,53026,US,Enterprise,2024-05-21 15:09:33.476152,True,Bronze
CUS-EB68CB487BE,Brandon,Frazier,kristenyoung@example.org,327-755-7672x991,1963-12-24,Female,443 Adrienne Station,Apt. 436,Jeffreyland,FM,05499,US,Consumer,2023-01-08 21:56:08.842805,True,Gold
CUS-5E3779943F1,Melissa,Beck,rwebb@example.net,450-862-9179,2002-06-09,Male,73281 Thomas Ridges Apt. 087,Apt. 922,New Andreafurt,OK,10399,US,Consumer,2024-12-16 21:38:40.563550,True,Bronze
CUS-91FA106BB8A,Scott,Shelton,hstrickland@example.org,(329)787-7074x599,1999-12-05,Female,4500 Adam Trail,,Newtonhaven,IA,73961,US,Corporate,2025-06-19 13:23:14.478587,True,Gold
CUS-F431B892039,Chloe,Eaton,dana02@example.net,986-776-0304x09346,1964-04-13,Male,236 Bradley Gardens,Apt. 721,Port Karenville,IA,32556,US,Small Business,2024-01-02 17:24:14.189304,True,Gold
CUS-F4D5AA9B5F9,Brian,Gardner,eduardogarcia@example.net,+1-582-853-2083x16816,1998-07-10,Non-Binary,917 Joanna Rapid,Apt. 789,Deborahchester,NJ,24642,US,Corporate,2022-12-08 22:53:24.315898,True,Bronze
CUS-8CBBCFEB138,Andrew,Anderson,holly10@example.com,7713634850,1956-11-21,Male,85119 Cindy Union Suite 545,,Jacobsberg,RI,52330,US,Consumer,2021-10-06 16:20:35.852801,True,Silver
CUS-620AF73AEDF,Perry,Wilson,shawnjimenez@example.org,371.488.6263x956,1992-04-16,Non-Binary,8305 Snyder Mount Apt. 388,Suite 402,East Grace,VT,38340,US,Consumer,2023-04-03 11:43:40.733422,True,Bronze
CUS-2EEBCB57722,Susan,Turner,lblackwell@example.com,(433)604-1176x14215,1977-09-30,Female,686 Paige Mall,,Timothyview,MS,41551,US,Enterprise,2024-11-13 05:02:48.576292,True,Silver
CUS-A71C93B92A8,Tiffany,Hughes,nmcintosh@example.com,+1-583-800-4837,1991-06-16,Prefer Not to Say,9229 Donna Expressway,,Donovanfurt,MA,78922,US,Consumer,2023-06-02 16:52:17.836435,True,Gold
CUS-AE28C1AFAFD,Caleb,Velez,bennettsharon@example.org,001-611-987-2282,1953-05-08,Prefer Not to Say,18179 Pearson Vista,,Cookmouth,NC,80824,US,Corporate,2022-08-25 12:35:24.026534,True,Gold
CUS-3F8DB5FC275,Mary,Meyer,marissa74@example.net,+1-679-890-5221x711,1995-05-03,Male,8189 Wanda Branch Suite 173,,Richardbury,CT,53969,US,Corporate,2025-03-06 03:45:07.020930,True,Gold
CUS-6F387CF6070,Clinton,Carlson,marissa72@example.net,001-561-269-4963x78811,1970-03-24,Non-Binary,013 Victor Meadow,,Baileyburgh,DE,51490,US,Consumer,2022-07-14 15:47:52.975107,False,Platinum
CUS-990F25232DD,Tonya,Lee,langjohn@example.com,+1-485-749-0049x037,1992-10-07,Male,583 Neal View Apt. 998,,East Timothyview,VA,29052,US,Enterprise,2022-08-23 05:47:55.160156,True,Gold
CUS-63BC4D6A46C,Eric,Bartlett,daniel41@example.net,001-825-281-4762x123,1953-03-10,Prefer Not to Say,99454 Mallory Stream Suite 531,Suite 630,North Patricia,AS,62143,US,Enterprise,2024-07-20 09:11:03.081954,True,Platinum
CUS-98621F70B7A,Adrienne,Doyle,curtisroy@example.net,959-987-2408x9921,1985-08-09,Female,1668 Carl Ford,,New Thomas,NE,59853,US,Enterprise,2024-07-09 12:56:49.730655,True,Gold
CUS-A26FE216FB9,Heather,Martinez,jasminevillegas@example.net,(542)222-4198,1971-06-23,Female,36540 Patricia Courts,Suite 442,Kathleenside,VI,35988,US,Enterprise,2021-09-04 22:34:21.031979,True,Platinum
CUS-072A873A3BD,Tracie,Johnson,john50@example.net,+1-647-265-1186x156,1984-02-18,Prefer Not to Say,47539 Phyllis Mountain Apt. 542,,Maryland,TX,83526,US,Consumer,2022-04-23 20:41:22.672928,True,Platinum
CUS-279DFE495BC,William,Summers,qdalton@example.org,4352659429,1985-06-26,Prefer Not to Say,76669 Greene Trail,,New Michael,IN,70920,US,Consumer,2024-08-25 13:56:41.828573,True,Silver
CUS-F0F4A9448EF,Ashley,Davis,weberamber@example.org,+1-409-534-2424x066,1962-07-21,Male,48893 Jonathan Mountains,,Curtishaven,MS,57671,US,Corporate,2023-06-14 18:40:13.771342,True,Platinum
CUS-9C7131E61A5,Jonathan,Johnson,xparsons@example.com,(743)782-6928,1946-11-05,Male,50952 Lynch Neck Apt. 396,Suite 453,Carolynfort,MO,43510,US,Enterprise,2026-01-16 16:53:08.628045,True,Gold
CUS-6CF0B1B53F3,Stephen,Lang,adamgill@example.net,842-988-7344x96686,1982-08-23,Non-Binary,0617 Monica Way Suite 901,,Christineland,CO,03950,US,Enterprise,2021-10-04 04:16:09.107507,True,Platinum
CUS-558E3C331D9,Jason,Mills,zgarcia@example.com,(866)950-5188x601,1987-04-02,Prefer Not to Say,234 Tara Land Suite 985,,West Mariotown,SD,44426,US,Corporate,2026-05-07 18:08:55.683809,True,Bronze
CUS-11691FAEA89,Ricky,Zimmerman,toddcollins@example.org,001-342-686-1789x257,2005-12-12,Male,0385 Patterson Extensions,Suite 481,Hodgesbury,NC,85281,US,Enterprise,2025-06-09 20:56:29.677297,True,Silver
CUS-5838FD9820D,John,Goodman,lambertjames@example.net,(730)310-1278x969,2006-06-11,Male,48527 Bell Lane,Suite 036,Robertton,ID,98458,US,Consumer,2022-12-21 04:35:36.769240,True,Platinum
CUS-0F0B32C9BC1,Jon,Frazier,courtneyscott@example.net,001-396-933-1812x33576,1990-07-09,Male,3174 Delacruz Mountain,,Mercadoburgh,TX,54696,US,Enterprise,2023-08-24 11:36:35.309066,True,Gold
CUS-FE1F876FC84,Paul,Hahn,smedina@example.org,798.497.7475x94434,1982-07-17,Female,7403 Price Manor,,Campbellview,VI,20200,US,Consumer,2025-12-25 04:26:09.935393,True,Platinum
CUS-530DE8A29AA,Michelle,Fisher,christopher97@example.com,241.215.7330,1986-01-24,Prefer Not to Say,406 Ross Stream,Apt. 344,Johnmouth,SD,86644,US,Enterprise,2021-08-24 12:33:10.957814,True,Gold
CUS-59D7819A162,John,Mckay,michelleanderson@example.com,(700)804-7091x10349,1950-06-08,Non-Binary,1181 Shaw Summit Suite 466,,West Jessicafort,NV,56213,US,Consumer,2023-08-24 20:33:49.862342,True,Bronze
CUS-E787CE4F8D4,William,Duran,qdixon@example.org,779-866-6829x052,1967-02-23,Prefer Not to Say,89142 Heather Alley Apt. 927,,Odonnelltown,MD,36970,US,Consumer,2026-02-23 15:27:13.256194,True,Gold
CUS-AE15B72BD54,Erin,Hanson,jthompson@example.org,605-913-1866x047,2000-03-11,Prefer Not to Say,914 Quinn Parkway,,Garymouth,ME,40143,US,Consumer,2025-09-21 05:52:23.201137,False,Gold
